"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,11573581,2018
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,37925507,2018
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,606669,2018
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,1042089,2018
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,26328015,2018
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,119014,2018
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,25473875,2018
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,29597783,2018
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,48359,2018
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,60621607.99999999,2018
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,54952661.00000001,2018
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,3311611,2018
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,605633,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,3625604,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,16739,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,2154036,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,179302.00000000003,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,383022,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,1095904,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,2295172,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,2936818,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,265412,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,129103,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,73148,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,131064,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,189708,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,56157.00000000001,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,462353,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,362545,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,799423,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,32180,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,1012649,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,4400508,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,60478,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,1688694,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,103314566,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,20,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,308599,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,598873,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,33390,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,229963,2018
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,431312,2018
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,6549377.999999999,2018
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,1220440,2018
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,4749,2018
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,294490,2018
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,46857,2018
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,19881.000000000004,2018
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,872014.9999999999,2018
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,248354,2018
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,107,2018
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,9179,2018
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,14612,2018
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,4516,2018
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,1415983,2018
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,6371262,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,71281564,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,952220,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,26179,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,706,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,4112,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,4728852,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,9242,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,3067433106,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,150007574,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,18296242,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,53840420.99999999,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,5657574,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,20645822,2018
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,27864522.999999996,2018
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,959893,2018
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,110541,2018
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,2630992,2018
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,1939658,2018
"Inorganic chemicals",628,"Alkaline Metals",62805,"Chemical Products",6,3260426,2018
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,597407,2018
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,142367,2018
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,1119769,2018
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,2424571,2018
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,177550,2018
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,1673666,2018
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,196643.00000000003,2018
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,468,2018
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,44598681,2018
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,29666934,2018
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,18765,2018
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,932451,2018
"Inorganic chemicals",628,"Aluminium Oxide",62818,"Chemical Products",6,2522075,2018
"Inorganic chemicals",628,"Chromium Oxides and Hydroxides",62819,"Chemical Products",6,269658,2018
"Inorganic chemicals",628,"Manganese Oxides",62820,"Chemical Products",6,1628221.9999999998,2018
"Inorganic chemicals",628,"Iron Oxides and Hydroxides",62821,"Chemical Products",6,3212638,2018
"Inorganic chemicals",628,"Cobalt Oxides and Hydroxides",62822,"Chemical Products",6,36730,2018
"Inorganic chemicals",628,"Titanium Oxides",62823,"Chemical Products",6,572783,2018
"Inorganic chemicals",628,"Lead Oxides",62824,"Chemical Products",6,85439.00000000001,2018
"Inorganic chemicals",628,"Inorganic Salts",62825,"Chemical Products",6,968413,2018
"Inorganic chemicals",628,"Fluorides",62826,"Chemical Products",6,52886,2018
"Inorganic chemicals",628,"Chlorides",62827,"Chemical Products",6,2254956,2018
"Inorganic chemicals",628,"Hypochlorites",62828,"Chemical Products",6,2393155,2018
"Inorganic chemicals",628,"Chlorates and Perchlorates",62829,"Chemical Products",6,1175519,2018
"Inorganic chemicals",628,"Sulfides",62830,"Chemical Products",6,761933,2018
"Inorganic chemicals",628,"Dithionites and Sulfoxylates",62831,"Chemical Products",6,297723,2018
"Inorganic chemicals",628,"Sulfites",62832,"Chemical Products",6,733393,2018
"Inorganic chemicals",628,"Sulfates",62833,"Chemical Products",6,8898638,2018
"Inorganic chemicals",628,"Nitrites and Nitrates",62834,"Chemical Products",6,5749503,2018
"Inorganic chemicals",628,"Phosphinates (hypophosphites) and phosphonates (phosphites)",62835,"Chemical Products",6,19370313,2018
"Inorganic chemicals",628,"Carbonates",62836,"Chemical Products",6,13546232,2018
"Inorganic chemicals",628,"Cyanides",62837,"Chemical Products",6,504486,2018
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,2155490,2018
"Inorganic chemicals",628,"Borates",62840,"Chemical Products",6,327787,2018
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,295701,2018
"Inorganic chemicals",628,"Other Inorganic Acids Salts",62842,"Chemical Products",6,283760,2018
"Inorganic chemicals",628,"Precious Metal Compounds",62843,"Chemical Products",6,406559,2018
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,247721,2018
"Inorganic chemicals",628,"Other Isotopes",62845,"Chemical Products",6,160787,2018
"Inorganic chemicals",628,"Rare-Earth Metal Compounds",62846,"Chemical Products",6,16292.999999999998,2018
"Inorganic chemicals",628,"Hydrogen peroxide",62847,"Chemical Products",6,1425965,2018
"Inorganic chemicals",628,"Carbides",62849,"Chemical Products",6,1073261,2018
"Inorganic chemicals",628,"Hydrides and other anions",62850,"Chemical Products",6,3761,2018
"Inorganic chemicals",628,"Inorganic Compounds",62851,"Chemical Products",6,131534,2018
"Organic chemicals",629,"Acyclic Hydrocarbons",62901,"Chemical Products",6,2596100,2018
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,6209971,2018
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,3685666,2018
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,897846,2018
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,8759375,2018
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,1375555,2018
"Organic chemicals",629,"Phenols",62907,"Chemical Products",6,403635,2018
"Organic chemicals",629,"Phenol Derivatives",62908,"Chemical Products",6,259076,2018
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,3515723,2018
"Organic chemicals",629,"Epoxides",62910,"Chemical Products",6,53596,2018
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,5428805,2018
"Organic chemicals",629,"Aldehyde Derivatives",62913,"Chemical Products",6,52,2018
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,3643951,2018
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,16348880,2018
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,4260424,2018
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,19084000,2018
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,6638525,2018
"Organic chemicals",629,"Phosphoric Esters and Salts",62919,"Chemical Products",6,46077,2018
"Organic chemicals",629,"Other Esters",62920,"Chemical Products",6,1078861,2018
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,1898387,2018
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,8699788,2018
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,1317490,2018
"Organic chemicals",629,"Carboxyamide Compounds",62924,"Chemical Products",6,6182908,2018
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,3315275,2018
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,872989,2018
"Organic chemicals",629,"Diazo, Azo or Aoxy Compounds",62927,"Chemical Products",6,1204288,2018
"Organic chemicals",629,"Hydrazine or Hydroxylamine Derivatives",62928,"Chemical Products",6,134509,2018
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,57144987,2018
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,3735521,2018
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,583077,2018
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,771546,2018
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,13519660,2018
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,3675983,2018
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,8070230.000000001,2018
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,8708126,2018
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,1634175,2018
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,28055,2018
"Organic chemicals",629,"Vegetable Alkaloids",62939,"Chemical Products",6,2924816,2018
"Organic chemicals",629,"Chemically Pure Sugars",62940,"Chemical Products",6,89095,2018
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,19707223,2018
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,3652232.0000000005,2018
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,369795,2018
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,76356149,2018
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,4153263,2018
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,453484727,2018
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,9991815,2018
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,21657688,2018
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,1372402,2018
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,69774015,2018
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,883826,2018
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,8004414,2018
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,139765717,2018
"Paints, dyes, & varnishes",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,583938,2018
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,3508580,2018
